0.1,-0.113812,0,0.0235442,-1.13812,-0.0721167,0.248593,0.0130896,0.125527,0.0223912,0.991603,0.1,0,0.01,1
0.2,-0.0110211,0.00242058,0.0212367,1.02819,0.0447809,-0.118681,0.0892679,0.0418915,0.00863366,0.992727,0.199995,0.000999983,0.02,1
0.3,-0.0152812,0.00233009,0.0116703,-0.0426106,0.123253,0.0352571,0.17081,0.0406599,0.0177813,0.990574,0.299975,0.00299985,0.03,1
0.4,0.0929422,0.00359315,0.0811529,1.08231,0.0921511,-0.326687,0.22668,-0.0485347,-0.0370976,0.966007,0.39993,0.0059994,0.04,1
0.5,0.238233,0.0154099,0.123977,1.45771,0.0537064,-0.128798,0.263212,-0.0699602,-0.0425435,0.942062,0.49985,0.00999833,0.05,1
0.6,0.27585,0.0200975,0.167339,0.379076,0.312914,-0.293683,0.351729,-0.123724,-0.0822997,0.988543,0.599725,0.0149963,0.06,1
0.7,0.412069,0.0431074,0.231881,1.38148,0.625383,-0.0946346,0.490707,-0.123598,-0.0625406,1.04249,0.699545,0.0209927,0.07,1
0.8,0.529352,0.0708014,0.219966,1.20509,0.839179,0.00699095,0.646812,-0.0992267,-0.0180023,1.06102,0.7993,0.0279869,0.08,1
0.9,0.623415,0.0918322,0.141471,0.963848,0.603114,-0.0840002,0.714202,-0.0972027,-0.0048278,0.964391,0.89898,0.0359784,0.09,1
1,0.767292,0.112324,0.175225,1.45329,0.729244,0.0845541,0.794959,-0.0570674,0.0463608,0.97878,0.998576,0.0449663,0.1,1
1.1,0.857878,0.128361,0.256955,0.919943,0.842509,0.231463,0.88309,0.0102578,0.117943,0.987668,1.09808,0.0549496,0.11,1
1.2,0.957646,0.154576,0.278332,1.03155,1.36112,-0.05265,1.06648,0.00582708,0.111317,1.08235,1.19747,0.0659274,0.12,1
1.3,1.04739,0.180221,0.31557,0.933367,1.1215,0.169435,1.1562,0.0495699,0.150807,0.992019,1.29675,0.0778987,0.13,1
1.4,1.14391,0.211733,0.346271,1.01534,1.02226,0.260344,1.20512,0.10557,0.19797,0.957055,1.39591,0.0908621,0.14,1
1.5,1.08473,0.190381,0.33432,-0.629104,0.83082,0.628286,1.20396,0.228201,0.297338,0.921497,1.49493,0.104816,0.15,1
1.6,1.12678,0.204986,0.355704,0.445099,1.20284,0.327477,1.2797,0.271424,0.319701,0.984905,1.59381,0.11976,0.16,1
1.7,1.1488,0.213167,0.386793,0.234901,1.27156,0.724727,1.35441,0.385232,0.391601,0.993608,1.69253,0.135692,0.17,1
1.8,1.21373,0.239615,0.38155,0.701142,1.23756,0.501804,1.40573,0.438003,0.416758,0.9708,1.79109,0.15261,0.18,1
1.9,1.37178,0.303023,0.403888,1.70287,1.20484,0.205485,1.44021,0.426973,0.401221,0.950022,1.88947,0.170513,0.19,1
2,1.45368,0.338026,0.44903,0.89067,1.60627,0.298693,1.54585,0.435694,0.390392,1.00422,1.98767,0.189399,0.2,1
2.1,1.5308,0.375191,0.428689,0.85615,1.54159,0.635212,1.6208,0.502315,0.419976,0.993367,2.08568,0.209266,0.21,1
2.2,1.6694,0.438534,0.452732,1.52384,1.46468,0.121629,1.66558,0.46853,0.395875,0.954669,2.18348,0.230112,0.22,1
2.3,1.73712,0.471475,0.436823,0.753083,1.70489,0.331081,1.7477,0.476686,0.391321,0.987369,2.28107,0.251935,0.23,1
2.4,2.0203,0.603695,0.416146,3.1253,2.2613,0.74083,1.91565,0.554534,0.408954,1.05546,2.37844,0.274733,0.24,1
2.5,2.05719,0.619995,0.408738,0.403228,2.09825,0.629021,2.02343,0.600428,0.419254,1.0111,2.47557,0.298503,0.25,1
2.6,2.01832,0.603161,0.4099,-0.423558,1.68782,0.398233,2.03998,0.599649,0.422434,0.946298,2.57246,0.323243,0.26,1
2.7,2.00219,0.596152,0.415116,-0.175873,1.79889,0.359594,2.07313,0.593988,0.421247,0.955712,2.6691,0.348952,0.27,1
2.8,1.98159,0.587073,0.429036,-0.225127,1.78258,0.922776,2.10152,0.678255,0.460408,0.973125,2.76548,0.375625,0.28,1
2.9,2.12023,0.650496,0.464966,1.52463,2.08638,0.455748,2.17209,0.680574,0.456162,0.97969,2.86159,0.40326,0.29,1
3,2.04909,0.614809,0.518677,-0.795901,2.08567,0.865064,2.23362,0.74507,0.478979,0.988839,2.95741,0.431855,0.3,1
3.1,2.33334,0.777062,0.502517,3.27301,2.52382,0.9809,2.35663,0.82126,0.494821,1.02603,3.05294,0.461407,0.31,1
3.2,2.38704,0.80657,0.481436,0.612667,2.4519,0.716018,2.44471,0.845927,0.496407,0.99455,3.14818,0.491913,0.32,1
3.3,2.51374,0.872765,0.522193,1.42952,2.14115,0.88837,2.46956,0.889747,0.515443,0.964999,3.2431,0.52337,0.33,1
3.4,2.53519,0.885107,0.537434,0.247456,2.50893,0.875347,2.54842,0.9293,0.523448,0.993206,3.33771,0.555774,0.34,1
3.5,2.61789,0.934392,0.504971,0.962715,2.64493,1.31852,2.6396,1.02869,0.549008,1.0151,3.43198,0.589123,0.35,1
3.6,2.63465,0.943658,0.515924,0.191533,2.64206,0.766018,2.70889,1.03469,0.546918,0.979461,3.52592,0.623413,0.36,1
3.7,2.7724,1.02178,0.530121,1.58363,2.75951,0.855196,2.78654,1.05322,0.547876,0.986983,3.61951,0.65864,0.37,1
3.8,2.89967,1.09637,0.485877,1.47516,2.9383,0.596984,2.87691,1.03378,0.535757,0.983013,3.71274,0.694802,0.38,1
3.9,3.05543,1.17863,0.497619,1.76148,2.88149,0.951546,2.94882,1.06513,0.542318,0.987353,3.80561,0.731894,0.39,1
4,3.09408,1.19962,0.522112,0.439778,2.82984,0.872607,3.00009,1.08018,0.547501,0.972293,3.8981,0.769913,0.4,1
4.1,3.20327,1.26245,0.588274,1.25976,3.09222,1.46482,3.09047,1.17866,0.569372,1.01566,3.9902,0.808854,0.41,1
4.2,3.25893,1.29958,0.623508,0.669061,3.78087,0.879703,3.2631,1.19116,0.554684,1.03256,4.08192,0.848715,0.42,1
4.3,3.4435,1.43233,0.637964,2.27355,2.94104,1.42768,3.28838,1.26396,0.579035,0.975926,4.17322,0.889491,0.43,1
4.4,3.46011,1.44464,0.626482,0.206694,2.80871,1.32929,3.28662,1.31264,0.60052,0.955683,4.26412,0.931178,0.44,1
4.5,3.53704,1.50032,0.638324,0.949733,4.14144,1.52455,3.48812,1.40108,0.600307,1.06837,4.3546,0.973772,0.45,1
4.6,3.4637,1.44591,0.680817,-0.913221,3.8109,1.10155,3.60176,1.41242,0.59491,1.0016,4.44464,1.01727,0.46,1
4.7,3.52231,1.49338,0.710699,0.754206,3.63355,1.76986,3.68135,1.50871,0.614712,1.01075,4.53425,1.06166,0.47,1
4.8,3.57076,1.53509,0.696992,0.639333,3.64551,1.11068,3.73855,1.50278,0.613969,0.968318,4.6234,1.10695,0.48,1
4.9,3.72223,1.66189,0.719098,1.97535,3.77808,1.1566,3.80771,1.50508,0.613622,0.976524,4.7121,1.15313,0.49,1
5,3.88702,1.80616,0.735261,2.19026,3.96903,1.51298,3.90051,1.55722,0.620844,1.00359,4.80034,1.20019,0.5,1
5.1,3.88077,1.80051,0.733547,-0.0842788,3.23211,1.71024,3.87221,1.61595,0.646766,0.947584,4.88809,1.24814,0.51,1
5.2,4.03265,1.9374,0.713516,2.04467,4.21744,2.00856,3.99678,1.72537,0.66046,1.03732,4.97537,1.29695,0.52,1
5.3,4.07838,1.97699,0.734042,0.604829,3.6133,1.87857,4.00925,1.79117,0.680856,0.970009,5.06215,1.34664,0.53,1
5.4,4.14449,2.03663,0.785833,0.89032,4.54543,1.93516,4.15557,1.87304,0.684782,1.03854,5.14843,1.39719,0.54,1
5.5,4.19069,2.08287,0.753428,0.653729,4.18105,2.08929,4.22817,1.95594,0.699239,1.00444,5.2342,1.44861,0.55,1
5.6,4.10822,2.00551,0.753898,-1.13082,4.1487,2.14832,4.28436,2.03468,0.714823,0.995589,5.31945,1.50088,0.56,1
5.7,4.20282,2.09433,0.762935,1.29766,4.23052,2.26982,4.34431,2.12067,0.730771,1.00007,5.40418,1.554,0.57,1
5.8,4.30352,2.19061,0.78276,1.39325,4.68582,2.44848,4.46219,2.22767,0.741798,1.03405,5.48837,1.60796,0.58,1
5.9,4.40154,2.28812,0.807677,1.38258,4.41874,2.13406,4.51601,2.27121,0.750435,0.982356,5.57202,1.66276,0.59,1
6,4.5747,2.46916,0.805656,2.50522,4.64252,2.08378,4.59177,2.30588,0.754344,0.988812,5.65511,1.7184,0.6,1
6.1,4.58644,2.48139,0.830742,0.1695,4.07192,2.32996,4.57949,2.3566,0.773472,0.955901,5.73764,1.77486,0.61,1
6.2,4.57378,2.46752,0.856672,-0.187809,4.47331,2.42744,4.6259,2.42303,0.786482,0.987752,5.81961,1.83215,0.62,1
6.3,4.61267,2.51239,0.84678,0.59381,4.33266,2.62325,4.6479,2.50402,0.805025,0.982956,5.901,1.89025,0.63,1
6.4,4.62959,2.53153,0.898425,0.255393,4.77892,2.3785,4.7218,2.55044,0.810374,0.991963,5.9818,1.94917,0.64,1
6.5,4.66876,2.58073,0.930031,0.62898,4.35915,2.46048,4.72712,2.59175,0.824704,0.960931,6.06201,2.00888,0.65,1
6.6,4.71878,2.64781,0.947951,0.836675,4.63045,2.67157,4.77228,2.66262,0.837567,0.989514,6.14162,2.0694,0.66,1
6.7,4.78863,2.74506,0.92992,1.19738,4.68387,3.20636,4.82765,2.79809,0.858125,1.02001,6.22062,2.13072,0.67,1
6.8,4.91493,2.91439,0.935919,2.11251,4.71673,2.95301,4.87048,2.88092,0.872382,0.993792,6.299,2.19281,0.68,1
6.9,4.89666,2.88959,0.941989,-0.308074,4.96426,2.75512,4.93448,2.93017,0.878631,0.988509,6.37676,2.25569,0.69,1
7,4.94737,2.95931,0.971093,0.862072,4.61011,3.26353,4.95098,3.03434,0.899146,0.992774,6.45388,2.31935,0.7,1
7.1,4.94401,2.95439,1.00824,-0.0595112,4.81558,3.07617,4.98567,3.10329,0.911896,0.985314,6.53036,2.38377,0.71,1
7.2,4.95309,2.9688,1.03354,0.170311,5.05306,2.87807,5.04114,3.14004,0.917263,0.979518,6.6062,2.44895,0.72,1
7.3,5.00658,3.05859,1.03935,1.04511,4.77192,3.08046,5.05471,3.19283,0.930776,0.970555,6.68138,2.51489,0.73,1
7.4,5.0319,3.10166,1.04567,0.499616,4.81927,2.95992,5.06829,3.22266,0.941293,0.9606,6.7559,2.58158,0.74,1
7.5,5.03488,3.1068,1.04682,0.0594643,4.9372,3.17421,5.09915,3.28116,0.952696,0.979773,6.82975,2.64901,0.75,1
7.6,5.16422,3.33063,1.01923,2.58513,5.13673,3.21579,5.15123,3.34146,0.96106,0.988331,6.90291,2.71717,0.76,1
7.7,5.2749,3.51052,1.0255,2.11205,5.16122,3.99426,5.21467,3.50332,0.979353,1.03851,6.9754,2.78606,0.77,1
7.79999,5.27997,3.51888,1.04461,0.0977474,5.77455,3.38114,5.33189,3.56807,0.978253,1.01314,7.04719,2.85568,0.78,1
7.89999,5.35109,3.64133,1.06985,1.41613,5.26352,3.75169,5.37374,3.66269,0.9916,1.00057,7.11828,2.926,0.79,1
7.99999,5.40964,3.74826,1.05738,1.2191,5.3695,3.77631,5.42148,3.74939,1.00296,0.999021,7.18866,2.99704,0.8,1
8.09999,5.49696,3.90314,1.07548,1.77797,5.79206,3.53811,5.50979,3.7981,1.00411,0.994838,7.25834,3.06877,0.81,1
8.2,5.53836,3.97976,1.06677,0.870939,5.61593,3.99062,5.57254,3.89915,1.01449,1.01089,7.32729,3.1412,0.82,1
8.3,5.57446,4.04522,1.08839,0.747479,5.23559,4.26126,5.58136,4.01572,1.03419,1.00073,7.39551,3.21432,0.83,1
8.4,5.60221,4.0982,1.15667,0.59808,5.64209,3.74229,5.62607,4.0499,1.04003,0.973101,7.463,3.28811,0.839999,1
8.5,5.67257,4.25828,1.17631,1.74862,5.50624,4.43346,5.66133,4.17566,1.05613,1.01425,7.52974,3.36258,0.849999,1
8.6,5.64877,4.20112,1.20783,-0.619143,5.67883,4.01894,5.70144,4.22658,1.06408,0.97959,7.59574,3.4377,0.859999,1
8.7,5.71773,4.38268,1.20776,1.94208,6.08458,4.47269,5.79538,4.34412,1.07009,1.0286,7.66098,3.51349,0.869999,1
8.8,5.69941,4.33447,1.2126,-0.515661,5.52537,4.0767,5.79618,4.37334,1.08184,0.956995,7.72547,3.58992,0.879999,1
8.9,5.77851,4.54577,1.18326,2.25621,5.88829,4.11351,5.84166,4.41151,1.08764,0.97469,7.78918,3.66699,0.889999,1
9,5.8483,4.71675,1.20205,1.84673,5.73603,4.75594,5.8744,4.53458,1.10267,1.01325,7.85212,3.7447,0.899999,1
9.1,5.91809,4.89734,1.21053,1.93604,5.65934,5.16613,5.8982,4.69852,1.12217,1.03143,7.91428,3.82303,0.909999,1
9.2,5.96845,5.03104,1.25145,1.42876,5.48111,4.88739,5.88675,4.79406,1.14084,0.987477,7.97566,3.90198,0.919999,1
9.3,5.98931,5.09413,1.23423,0.664436,5.94604,5.14069,5.93561,4.92323,1.15283,1.02143,8.03624,3.98154,0.929999,1
9.4,6.02141,5.18585,1.2339,0.971776,6.07386,5.53312,5.99814,5.09363,1.16569,1.04632,8.09602,4.06171,0.939999,1
9.5,6.04695,5.25878,1.23533,0.772697,6.34226,5.0848,6.0727,5.17629,1.16969,1.00432,8.155,4.14246,0.949999,1
9.6,6.09327,5.39165,1.23753,1.40716,6.23282,5.39387,6.12876,5.2894,1.17868,1.01522,8.21317,4.2238,0.959999,1
9.7,6.16469,5.59796,1.29014,2.18318,6.01281,5.82177,6.15648,5.44498,1.1948,1.03036,8.27052,4.30572,0.969999,1
9.8,6.16308,5.59238,1.23491,-0.0580406,6.1774,5.6898,6.19405,5.56055,1.20625,1.01204,8.32705,4.38821,0.979999,1
9.9,6.20379,5.70897,1.23919,1.23494,6.29903,5.89646,6.2423,5.69179,1.2169,1.0229,8.38275,4.47126,0.989999,1
10,6.20141,5.70206,1.28226,-0.0731014,6.25289,5.47252,6.26864,5.73782,1.22502,0.972776,8.43762,4.55486,0.999999,1
10.1,6.20662,5.71962,1.27226,0.183175,5.97178,5.90294,6.26447,5.83702,1.24114,0.994267,8.49165,4.63901,1.01,1
10.2,6.27899,5.95479,1.28084,2.46048,6.38354,6.11197,6.31011,5.9605,1.25091,1.01831,8.54484,4.72369,1.02,1
10.3,6.26287,5.90076,1.30267,-0.563793,6.40201,6.13482,6.34998,6.06851,1.26041,1.0088,8.59718,4.8089,1.03,1
10.4,6.31379,6.08611,1.32908,1.92213,6.10932,6.17449,6.34885,6.16105,1.27509,0.992097,8.64866,4.89463,1.04,1
10.5,6.3428,6.20378,1.3473,1.21203,6.39082,5.80279,6.37242,6.18741,1.28206,0.961312,8.69928,4.98087,1.05,1
10.6,6.35698,6.26616,1.33525,0.639649,6.23513,6.61524,6.38661,6.33169,1.29687,1.02364,8.74904,5.06762,1.06,1
10.7,6.36437,6.29694,1.30516,0.316519,6.78668,6.44549,6.45727,6.43617,1.30061,1.01255,8.79792,5.15485,1.07,1
10.8,6.36667,6.30539,1.28964,0.087602,6.37429,6.21504,6.46668,6.48203,1.31071,0.969194,8.84594,5.24257,1.08,1
10.9,6.44465,6.57539,1.31806,2.81031,6.37938,6.56216,6.47911,6.57454,1.32255,0.995419,8.89307,5.33077,1.09,1
11,6.45278,6.60689,1.33251,0.325398,6.7766,6.57468,6.5338,6.66021,1.32739,0.998836,8.93932,5.41943,1.1,1
11.1,6.50396,6.81758,1.36765,2.16817,6.45655,6.70377,6.54555,6.74763,1.33885,0.992659,8.98468,5.50855,1.11,1
11.2,6.52003,6.89558,1.39351,0.796312,6.62666,7.0055,6.57726,6.87062,1.34863,1.01562,9.02914,5.59812,1.12,1
11.3,6.55629,7.098,1.36549,2.05649,7.09126,6.66611,6.65176,6.92733,1.34882,0.985203,9.07271,5.68813,1.13,1
11.4,6.60505,7.33212,1.40621,2.39144,6.40441,7.03283,6.64315,7.02285,1.36346,0.994375,9.11538,5.77857,1.14,1
11.5,6.63879,7.53528,1.39597,2.05943,6.37722,7.6219,6.63702,7.19549,1.38051,1.03806,9.15714,5.86944,1.15,1
11.6,6.66439,7.68024,1.43814,1.47202,6.63393,8.00026,6.66141,7.40377,1.39379,1.06249,9.19799,5.96071,1.16,1
11.7,6.6755,7.7635,1.40995,0.839956,6.40704,7.77956,6.65123,7.54263,1.40953,1.01914,9.23792,6.05239,1.17,1
11.8,6.72041,8.04027,1.44021,2.80391,7.17089,7.85222,6.72634,7.67956,1.41169,1.0288,9.27694,6.14447,1.18,1
11.9,6.71398,7.99134,1.46847,-0.493496,6.88875,8.26459,6.76351,7.85601,1.4209,1.04641,9.31503,6.23693,1.19,1
12,6.74301,8.27402,1.51475,2.84165,6.30748,7.99062,6.72581,7.95605,1.43908,0.994811,9.35219,6.32976,1.2,1
12.1,6.74495,8.30855,1.51202,0.345862,6.5451,8.29584,6.71935,8.09128,1.45316,1.01844,9.38843,6.42297,1.21,1
12.2,6.74152,8.25031,1.52103,-0.583465,6.7982,8.38892,6.74027,8.22238,1.46259,1.01897,9.42373,6.51653,1.22,1
12.3,6.75412,8.50337,1.55531,2.53379,6.86652,8.38992,6.76451,8.33344,1.47081,1.00786,9.4581,6.61044,1.23,1
12.4,6.75379,8.48168,1.56501,-0.216922,6.73101,8.41998,6.76955,8.43058,1.48152,0.998229,9.49152,6.70469,1.24,1
12.5,6.75391,8.50333,1.58214,0.216476,6.54366,8.3209,6.75086,8.49551,1.49504,0.978006,9.524,6.79927,1.25,1
12.6,6.75256,8.62225,1.60492,1.18929,6.67298,8.99867,6.7515,8.65845,1.50738,1.0357,9.55553,6.89417,1.26,1
12.7,6.75429,8.57158,1.59799,-0.507009,6.50838,8.45886,6.72838,8.70942,1.52105,0.970076,9.58611,6.98937,1.27,1
12.8,6.75497,8.54679,1.59119,-0.247946,6.14981,8.52034,6.66711,8.76046,1.54051,0.968065,9.61574,7.08488,1.28,1
12.9,6.75408,8.59027,1.6192,0.434892,7.21203,8.693,6.72937,8.83643,1.54099,0.989248,9.64441,7.18069,1.29,1
13,6.754,8.59194,1.63303,0.0166386,6.47029,8.58203,6.70189,8.87912,1.55497,0.965682,9.67212,7.27677,1.3,1
13.1,6.74628,8.71588,1.61022,1.2418,6.68321,9.06327,6.70153,8.99238,1.56542,1.00757,9.69887,7.37313,1.31,1
13.2,6.7428,8.8041,1.65894,0.882883,6.69669,8.30094,6.69907,8.96676,1.57473,0.927514,9.72466,7.46974,1.32,1
13.3,6.73515,8.89065,1.67963,0.868869,6.87785,9.12995,6.7186,9.07724,1.58172,1.00655,9.74948,7.56662,1.33,1
13.4,6.72786,8.95735,1.71454,0.671009,6.48147,8.87915,6.69088,9.12942,1.59556,0.971899,9.77332,7.66373,1.34,1
13.5,6.70857,9.09061,1.74102,1.34649,6.8324,9.39857,6.70453,9.25648,1.60318,1.01584,9.7962,7.76108,1.35,1
13.6,6.69644,9.16119,1.69377,0.716113,6.81695,9.02318,6.71371,9.30358,1.61113,0.969595,9.8181,7.85865,1.36,1
13.7,6.66965,9.37795,1.71092,2.18417,6.72612,9.25668,6.71142,9.38018,1.62084,0.98654,9.83903,7.95644,1.37,1
13.8,6.65795,9.4609,1.70933,0.83769,6.58053,9.81372,6.69255,9.53308,1.63294,1.03066,9.85897,8.05443,1.38,1
13.9,6.642,9.57529,1.71889,1.15493,6.67521,9.46803,6.6852,9.60669,1.64318,0.984896,9.87793,8.15261,1.39,1
14,6.61371,9.76492,1.70306,1.91735,6.41413,9.47232,6.64916,9.6695,1.65775,0.979158,9.89592,8.25098,1.4,1
14.1,6.60447,9.83437,1.74036,0.70062,6.46392,9.62146,6.62127,9.74594,1.67083,0.987061,9.91291,8.34953,1.41,1
14.2,6.61644,9.76444,1.72908,-0.709547,6.49987,9.57136,6.59959,9.80214,1.68294,0.975383,9.92892,8.44824,1.42,1
14.3,6.62212,9.72883,1.7784,-0.360569,6.83676,9.90804,6.61574,9.90189,1.68875,0.999243,9.94394,8.5471,1.43,1
14.4,6.57913,9.93297,1.79614,2.08617,6.26728,10.0111,6.56683,10.0038,1.7044,1.00307,9.95798,8.64611,1.44,1
14.5,6.59334,9.87094,1.8365,-0.636331,6.92171,9.78079,6.59531,10.0505,1.70866,0.967806,9.97102,8.74526,1.45,1
14.6,6.53846,10.0726,1.87079,2.09004,6.80713,9.89543,6.60753,10.1083,1.71527,0.9749,9.98307,8.84453,1.46,1
14.7,6.44501,10.3747,1.89194,3.16237,6.33437,10.4254,6.56354,10.243,1.72923,1.0223,9.99413,8.94392,1.47,1
14.8,6.4183,10.455,1.92088,0.846011,6.37773,10.1358,6.53004,10.31,1.74246,0.982967,10.0042,9.04341,1.48,1
14.9,6.3938,10.5221,1.95434,0.714429,6.29307,10.5213,6.48799,10.4277,1.7559,1.01273,10.0133,9.143,1.49,1
15,6.31112,10.727,1.95938,2.20945,6.30833,10.6848,6.45074,10.5521,1.76822,1.01641,10.0213,9.24267,1.5,1
