0.1,0.153749,0,-0.00420604,1.53749,0.540522,0.293019,0.322442,0.14796,0.0242871,1.02195,0.1,0,0.01,1
0.2,0.204286,-0.000212564,-0.0066156,0.50538,0.665961,0.0832713,0.507287,0.127002,0.0271522,1.02362,0.199995,0.000999983,0.02,1
0.3,0.225338,-0.000351839,-0.00303991,0.210526,0.0485757,-0.0429285,0.451066,0.0814806,0.0153692,0.919661,0.299975,0.00299985,0.03,1
0.4,0.225611,-0.000352667,-0.00654892,0.00272483,0.411899,-0.309853,0.516689,-0.0138069,-0.0437706,0.972711,0.39993,0.0059994,0.04,1
0.5,0.473271,-0.0019746,0.0284194,2.47665,0.581949,-0.0912297,0.608545,-0.0350863,-0.0488174,0.992543,0.49985,0.00999833,0.05,1
0.6,0.551498,0.00024918,0.0628776,0.782591,0.53333,-0.175269,0.668686,-0.0704836,-0.0696875,0.959345,0.599725,0.0149963,0.06,1
0.7,0.617411,0.00439906,0.0791203,0.660428,0.399619,0.156503,0.685078,-0.0250108,-0.00597988,0.908298,0.699545,0.0209927,0.07,1
0.8,0.777029,0.0170545,0.098439,1.6012,0.604659,0.107171,0.744208,0.00413973,0.0352279,0.954493,0.7993,0.0279869,0.08,1
0.9,0.914386,0.0306196,0.106716,1.38025,0.996479,0.100287,0.878695,0.0283891,0.0671589,1.03762,0.89898,0.0359784,0.09,1
1,1.06617,0.0468789,0.116227,1.52649,1.17273,0.00627081,1.02242,0.0286944,0.0699795,1.04652,0.998576,0.0449663,0.1,1
1.1,1.23693,0.0668166,0.142797,1.71927,1.30102,0.0759517,1.16236,0.044605,0.0877152,1.04138,1.09808,0.0549496,0.11,1
1.2,1.31667,0.0782805,0.156132,0.805551,1.46491,-0.197948,1.30701,-0.00134039,0.0447225,1.04212,1.19747,0.0659274,0.12,1
1.3,1.22892,0.0644676,0.21968,-0.888297,1.3142,-0.0338493,1.38659,-0.00481971,0.0483672,0.98056,1.29675,0.0778987,0.13,1
1.4,1.37883,0.0979395,0.244118,1.53599,1.6072,-0.248655,1.5124,-0.0522188,0.0129805,1.02129,1.39591,0.0908621,0.14,1
1.5,1.42554,0.109574,0.28687,0.481375,1.67328,0.261998,1.62534,0.0134762,0.0746091,1.01348,1.49493,0.104816,0.15,1
1.6,1.41979,0.107879,0.274402,-0.0599113,1.39123,0.162563,1.65595,0.0493024,0.108945,0.943742,1.59381,0.11976,0.16,1
1.7,1.55702,0.14651,0.273315,1.42565,1.31687,0.277282,1.66646,0.10262,0.153728,0.930993,1.69253,0.135692,0.17,1
1.8,1.74231,0.198451,0.302278,1.92428,1.42436,0.303174,1.69763,0.153233,0.191698,0.949954,1.79109,0.15261,0.18,1
1.9,1.67934,0.178814,0.285918,-0.659634,1.43606,0.490988,1.72603,0.23163,0.24518,0.952239,1.88947,0.170513,0.19,1
2,1.69561,0.1836,0.293239,0.169675,1.35073,0.083348,1.73269,0.223781,0.241304,0.932415,1.98767,0.189399,0.2,1
2.1,1.98392,0.270652,0.327446,3.01164,1.8611,0.0884299,1.83542,0.219267,0.233753,1.00124,2.08568,0.209266,0.21,1
2.2,2.08434,0.304761,0.329915,1.06052,2.42311,-0.154002,2.02224,0.173984,0.196834,1.05373,2.18348,0.230112,0.22,1
2.3,2.09553,0.308593,0.37019,0.118266,2.08286,-0.185126,2.11278,0.128606,0.171717,0.988232,2.28107,0.251935,0.23,1
2.4,2.27062,0.376543,0.360055,1.87816,2.27662,0.449032,2.22361,0.196757,0.207652,1.01328,2.37844,0.274733,0.24,1
2.5,2.31782,0.394311,0.388195,0.504315,2.57011,0.341852,2.36556,0.238447,0.224571,1.03026,2.47557,0.298503,0.25,1
2.6,2.34901,0.407067,0.439381,0.33698,2.76626,0.593693,2.51665,0.315328,0.25652,1.03948,2.57246,0.323243,0.26,1
2.7,2.42468,0.442636,0.437704,0.83617,2.57409,0.429021,2.60688,0.35462,0.273611,0.997636,2.6691,0.348952,0.27,1
2.8,2.51903,0.486789,0.503356,1.0417,2.61797,0.471546,2.68897,0.395414,0.291107,0.993118,2.76548,0.375625,0.28,1
2.9,2.60708,0.535276,0.53724,1.00519,2.52868,0.389775,2.74154,0.417897,0.302478,0.973435,2.86159,0.40326,0.29,1
3,2.62907,0.548372,0.504062,0.255881,2.48778,0.389565,2.77854,0.437452,0.31384,0.964193,2.95741,0.431855,0.3,1
3.1,2.74608,0.612914,0.48996,1.33633,2.76064,0.278966,2.85412,0.439496,0.314164,0.984511,3.05294,0.461407,0.31,1
3.2,2.91029,0.700493,0.510399,1.86103,2.6275,0.799744,2.89806,0.517434,0.34754,0.977471,3.14818,0.491913,0.32,1
3.3,2.84804,0.665643,0.497178,-0.713356,2.8204,0.625788,2.96451,0.561398,0.364066,0.985803,3.2431,0.52337,0.33,1
3.4,3.0295,0.764107,0.454285,2.06445,3.04199,0.657341,3.05574,0.605615,0.377417,1.00015,3.33771,0.555774,0.34,1
3.5,3.25583,0.874635,0.494208,2.51876,2.95193,1.20999,3.12074,0.722224,0.41832,0.997934,3.43198,0.589123,0.35,1
